,strategy_code,trade nr.,expiration,entry_date,strikes,entry_price,exit_date,DIT,DTE,pnl,max risk,position size,percentage,exit
185,C37_P50,33,2009-09-19,2009-07-13,510/480/430,0.7,2009-07-16,3,65,2879,-99360,48,2.9%,sdc
186,C37_P50,34,2009-10-17,2009-08-10,600/560/510,6.4,2009-09-14,35,33,3450,-98400,60,3.51%,sdc
187,C37_P50,35,2009-11-21,2009-09-14,620/590/540,0.25,2009-10-19,35,33,16292,-99225,49,16.42%,sdc
188,C37_P50,36,2009-12-19,2009-10-12,640/600/550,6.05,2009-10-28,16,52,-309,-99510,62,-0.31%,sdc
189,C37_P50,37,2010-01-16,2009-11-09,610/580/530,0.25,2009-12-21,42,26,15067,-99225,49,15.18%,sdc
190,C37_P50,38,2010-02-20,2009-12-14,630/590/550,7.8,2009-12-24,10,58,-19839,-99839,128,-19.87%,sdc
191,C37_P50,39,2010-03-20,2010-01-11,670/630/590,9.1,2010-01-22,11,57,19619,-99189,109,19.78%,sdc
192,C37_P50,40,2010-04-17,2010-02-08,610/580/530,1.0,2010-02-17,9,59,3524,-98699,47,3.57%,sdc
193,C37_P50,41,2010-05-22,2010-03-15,690/660/620,3.15,2010-04-06,22,46,190,-99940,76,0.19%,sdc
194,C37_P50,42,2010-06-19,2010-04-12,720/690/650,3.25,2010-04-22,10,58,-6375,-99375,75,-6.42%,sdc
195,C37_P50,43,2010-07-17,2010-05-10,710/670/600,0.9,2010-05-20,10,58,-9920,-98880,32,-10.03%,sdc
196,C37_P50,44,2010-08-21,2010-06-14,680/640/570,-0.25,2010-06-29,15,53,-3299,-98174,33,-3.36%,sdc
197,C37_P50,45,2010-09-18,2010-07-12,650/610/550,2.7,2010-07-26,14,54,220,-99879,44,0.22%,sdc
198,C37_P50,46,2010-10-16,2010-08-09,690/640/590,10.55,2010-08-11,2,66,21619,-99170,94,21.8%,sdc
199,C37_P50,47,2010-11-20,2010-09-13,680/640/580,3.0,2010-10-05,22,46,2579,-98900,43,2.61%,sdc
200,C37_P50,48,2010-12-18,2010-10-11,720/680/620,2.75,2010-11-04,24,44,6450,-97824,43,6.59%,sdc
201,C37_P50,49,2011-01-22,2010-11-15,745/705/650,3.8,2010-12-03,18,50,1590,-99640,53,1.6%,sdc
202,C37_P50,50,2011-02-19,2010-12-13,795/760/705,1.9,2011-01-12,30,38,5737,-98550,45,5.82%,sdc
203,C37_P50,51,2011-03-19,2011-01-10,820/780/720,3.55,2011-02-11,32,36,6615,-98910,42,6.69%,sdc
204,C37_P50,52,2011-04-16,2011-02-07,830/790/730,3.2,2011-03-25,46,22,14082,-99760,43,14.12%,sdc
205,C37_P50,53,2011-05-21,2011-03-14,830/780/720,7.15,2011-03-30,16,52,-6959,-99470,58,-7.0%,sdc
206,C37_P50,54,2011-06-18,2011-04-11,860/820/760,2.3,2011-05-24,43,25,36740,-98120,44,37.44%,sdc
207,C37_P50,55,2011-07-16,2011-05-09,865/830/770,1.0,2011-05-23,14,54,-1900,-98800,38,-1.92%,sdc
208,C37_P50,56,2011-08-20,2011-06-13,800/760/710,5.15,2011-06-28,15,53,-12540,-99990,66,-12.54%,sdc
209,C37_P50,57,2011-09-17,2011-07-11,860/815/760,6.5,2011-07-28,17,51,6000,-99000,60,6.06%,sdc
210,C37_P50,58,2011-10-22,2011-08-15,750/700/620,1.95,2011-08-18,3,65,-5890,-99045,31,-5.95%,sdc
211,C37_P50,59,2011-11-19,2011-09-12,720/650/570,11.3,2011-10-03,21,47,11959,-97979,46,12.21%,sdc
212,C37_P50,60,2011-12-17,2011-10-10,720/660/580,5.85,2011-10-24,14,54,-1139,-98229,38,-1.16%,sdc
213,C37_P50,61,2012-01-21,2011-11-14,770/710/630,5.95,2011-11-23,9,59,6460,-98610,38,6.55%,sdc
214,C37_P50,62,2012-02-18,2011-12-12,770/710/640,9.2,2012-01-10,29,39,7800,-99840,52,7.81%,sdc
215,C37_P50,63,2012-03-17,2012-01-09,785/740/670,2.7,2012-01-25,16,52,4499,-99720,36,4.51%,sdc
216,C37_P50,64,2012-04-21,2012-02-13,850/810/740,0.75,2012-03-06,22,46,3679,-98400,32,3.74%,sdc
217,C37_P50,65,2012-05-19,2012-03-12,840/800/740,2.8,2012-04-10,29,39,9030,-98040,43,9.21%,sdc
218,C37_P50,66,2012-06-16,2012-04-09,830/790/730,2.3,2012-05-15,36,32,17599,-98120,44,17.94%,sdc
219,C37_P50,67,2012-07-21,2012-05-14,810/760/700,7.65,2012-06-01,18,50,10079,-98840,56,10.2%,sdc
220,C37_P50,68,2012-08-18,2012-06-11,780/740/680,1.75,2012-06-29,18,50,6975,-97875,45,7.13%,sdc
221,C37_P50,69,2012-09-22,2012-07-16,820/780/725,3.65,2012-08-17,32,36,15635,-98845,53,15.82%,sdc
222,C37_P50,70,2012-10-20,2012-08-13,820/785/730,2.0,2012-09-06,24,44,2700,-99000,45,2.73%,sdc
223,C37_P50,71,2012-11-17,2012-09-10,860/820/770,5.8,2012-10-22,42,26,55440,-99540,63,55.7%,tp
224,C37_P50,72,2012-12-22,2012-10-15,845/810/765,4.25,2012-11-08,24,44,17150,-99750,70,17.19%,sdc
225,C37_P50,73,2013-01-19,2012-11-12,820/780/730,6.35,2012-11-29,17,51,-2287,-99735,61,-2.29%,sdc
226,C37_P50,74,2013-02-16,2012-12-10,850/810/760,6.45,2013-01-02,23,45,-16350,-98700,60,-16.57%,sdc
227,C37_P50,75,2013-03-16,2013-01-07,895/860/810,3.85,2013-01-22,15,53,397,-99905,53,0.4%,sdc
228,C37_P50,76,2013-04-20,2013-02-11,930/900/855,2.5,2013-03-08,25,43,427,-99750,57,0.43%,sdc
229,C37_P50,77,2013-05-18,2013-03-11,960/925/880,5.5,2013-04-15,35,33,11519,-99200,64,11.61%,sdc
230,C37_P50,78,2013-06-22,2013-04-15,930/890/840,5.7,2013-04-25,10,58,-10710,-98910,63,-10.83%,sdc
231,C37_P50,79,2013-07-20,2013-05-13,995/955/900,4.7,2013-06-18,36,32,375,-98500,50,0.38%,sdc
232,C37_P50,80,2013-08-17,2013-06-10,1015/975/915,2.75,2013-06-20,10,58,1505,-97825,43,1.54%,sdc
233,C37_P50,81,2013-09-21,2013-07-15,1065/1025/970,4.25,2013-08-19,35,33,24990,-98175,51,25.45%,sdc
234,C37_P50,82,2013-10-19,2013-08-12,1080/1040/980,3.6,2013-08-16,4,64,-1259,-99120,42,-1.27%,sdc
235,C37_P50,83,2013-11-16,2013-09-09,1070/1030/960,1.3,2013-10-01,22,46,4030,-97030,31,4.15%,sdc
236,C37_P50,84,2013-12-21,2013-10-14,1110/1070/1010,3.55,2013-10-24,10,58,2100,-98909,42,2.12%,sdc
237,C37_P50,85,2014-01-18,2013-11-11,1125/1085/1030,4.75,2013-11-26,15,53,-2750,-98750,50,-2.78%,sdc
238,C37_P50,86,2014-02-22,2013-12-16,1140/1100/1040,2.5,2013-12-23,7,61,4180,-99000,44,4.22%,sdc
239,C37_P50,87,2014-03-22,2014-01-13,1170/1120/1060,8.65,2014-01-22,9,59,-13250,-98845,53,-13.4%,sdc
240,C37_P50,88,2014-04-19,2014-02-10,1140/1100/1030,0.8,2014-02-18,8,60,3680,-98560,32,3.73%,sdc
241,C37_P50,89,2014-05-17,2014-03-10,1220/1180/1110,0.3,2014-03-26,16,52,165,-99989,33,0.17%,sdc
242,C37_P50,90,2014-06-21,2014-04-14,1140/1090/1020,4.2,2014-04-22,8,60,2254,-99220,41,2.27%,sdc
243,C37_P50,91,2014-07-19,2014-05-12,1160/1120/1060,2.5,2014-05-14,2,66,0,-99000,44,0.0%,sdc
244,C37_P50,92,2014-08-16,2014-06-09,1200/1150/1090,8.15,2014-07-01,22,46,-6050,-99825,55,-6.06%,sdc
245,C37_P50,93,2014-09-20,2014-07-14,1190/1150/1080,0.4,2014-07-17,3,65,-6719,-97280,32,-6.91%,sdc
246,C37_P50,94,2014-10-18,2014-08-11,1170/1120/1050,5.45,2014-08-26,15,53,1950,-99255,39,1.96%,sdc
247,C37_P50,95,2014-11-22,2014-09-15,1170/1130/1060,0.25,2014-09-25,10,58,-2310,-99824,33,-2.31%,sdc
248,C37_P50,96,2014-12-20,2014-10-13,1080/1030/955,3.05,2014-10-21,8,60,875,-98175,35,0.89%,sdc
249,C37_P50,97,2015-01-17,2014-11-10,1200/1160/1090,1.05,2014-12-15,35,33,319,-99359,32,0.32%,sdc
250,C37_P50,98,2015-02-20,2014-12-12,1190/1130/1050,7.6,2014-12-19,7,63,-5039,-99360,36,-5.07%,sdc
251,C37_P50,99,2015-03-20,2015-01-09,1220/1170/1090,2.8,2015-02-13,35,35,10800,-98399,30,10.98%,sdc
252,C37_P50,100,2015-04-17,2015-02-06,1230/1180/1100,2.2,2015-02-26,20,50,7749,-99820,31,7.76%,sdc
253,C37_P50,101,2015-05-15,2015-03-06,1240/1190/1120,5.05,2015-03-18,12,58,-2144,-97695,39,-2.19%,sdc
254,C37_P50,102,2015-06-19,2015-04-10,1290/1240/1180,7.3,2015-04-30,20,50,22515,-98610,57,22.83%,sdc
255,C37_P50,103,2015-07-17,2015-05-08,1260/1210/1150,7.4,2015-06-03,26,44,-5700,-99179,57,-5.75%,sdc
256,C37_P50,104,2015-08-21,2015-06-12,1290/1240/1180,7.0,2015-07-23,41,29,55679,-98600,58,56.47%,tp
257,C37_P50,105,2015-09-18,2015-07-10,1280/1230/1150,2.85,2015-07-27,17,53,10950,-98549,30,11.11%,sdc
258,C37_P50,106,2015-10-16,2015-08-07,1230/1180/1120,6.7,2015-08-21,14,56,10619,-98530,59,10.78%,sdc
259,C37_P50,107,2015-11-20,2015-09-11,1190/1130/1050,6.5,2015-09-28,17,53,13135,-98050,37,13.4%,sdc
260,C37_P50,108,2015-12-19,2015-10-12,1190/1140/1070,5.35,2015-11-06,25,43,975,-98865,39,0.99%,sdc
261,C37_P50,109,2016-01-15,2015-11-06,1230/1180/1110,5.6,2015-11-12,6,64,194,-99840,39,0.19%,sdc
262,C37_P50,110,2016-02-19,2015-12-11,1150/1100/1020,2.4,2015-12-29,18,52,6450,-97200,30,6.64%,sdc
263,C37_P50,111,2016-03-18,2016-01-08,1085/1030/950,4.65,2016-01-15,7,63,1319,-97845,33,1.35%,sdc
264,C37_P50,112,2016-04-15,2016-02-05,1020/970/890,1.45,2016-02-25,20,50,9299,-97495,31,9.54%,sdc
265,C37_P50,113,2016-05-20,2016-03-11,1120/1070/1000,5.2,2016-04-13,33,37,5070,-98280,39,5.16%,sdc
266,C37_P50,114,2016-06-17,2016-04-08,1120/1070/1010,7.1,2016-04-18,10,60,-10440,-99179,58,-10.53%,sdc
267,C37_P50,115,2016-07-15,2016-05-06,1140/1090/1020,5.55,2016-05-27,21,49,1169,-99645,39,1.17%,sdc
268,C37_P50,116,2016-08-19,2016-06-10,1190/1140/1070,5.0,2016-06-27,17,53,0,-99999,40,0.0%,sdc
269,C37_P50,117,2016-09-16,2016-07-08,1200/1160/1090,0.7,2016-07-27,19,51,4160,-98240,32,4.23%,sdc
270,C37_P50,118,2016-10-21,2016-08-12,1260/1210/1150,8.2,2016-09-22,41,29,-6750,-98279,54,-6.87%,sdc
271,C37_P50,119,2016-11-18,2016-09-09,1260/1200/1130,10.0,2016-09-22,13,57,-11025,-98000,49,-11.25%,sdc
272,C37_P50,120,2016-12-16,2016-10-07,1270/1220/1140,3.3,2016-10-26,19,51,8250,-99900,30,8.26%,sdc
273,C37_P50,121,2017-01-20,2016-11-11,1310/1260/1180,3.35,2016-11-22,11,59,-1014,-96715,29,-1.05%,sdc
274,C37_P50,122,2017-02-17,2016-12-09,1420/1370/1290,3.2,2017-01-17,39,31,21600,-99600,30,21.69%,sdc
275,C37_P50,123,2017-03-17,2017-01-06,1400/1350/1270,3.85,2017-02-14,39,31,14064,-98165,29,14.33%,sdc
276,C37_P50,124,2017-04-21,2017-02-10,1420/1370/1290,3.8,2017-03-21,39,31,19720,-98020,29,20.12%,sdc
277,C37_P50,125,2017-05-19,2017-03-10,1400/1340/1270,11.65,2017-04-24,45,25,-5404,-99590,46,-5.43%,sdc
278,C37_P50,126,2017-06-16,2017-04-07,1400/1340/1270,11.45,2017-04-24,17,53,-8739,-98669,46,-8.86%,sdc
279,C37_P50,127,2017-07-21,2017-05-12,1410/1360/1300,8.55,2017-06-08,27,43,-5830,-98315,53,-5.93%,sdc
280,C37_P50,128,2017-08-18,2017-06-09,1450/1400/1330,6.4,2017-07-19,40,30,14244,-97680,37,14.58%,sdc
281,C37_P50,129,2017-09-15,2017-07-07,1440/1400/1330,1.75,2017-07-25,18,52,3874,-98425,31,3.94%,sdc
282,C37_P50,130,2017-10-20,2017-08-11,1410/1350/1270,8.8,2017-08-31,20,50,340,-97920,34,0.35%,sdc
283,C37_P50,131,2017-11-17,2017-09-08,1430/1380/1310,5.95,2017-09-18,10,60,-2090,-98610,38,-2.12%,sdc
284,C37_P50,132,2017-12-15,2017-10-06,1540/1490/1430,8.35,2017-11-09,34,36,31050,-99090,54,31.34%,sdc
285,C37_P50,133,2018-01-19,2017-11-10,1510/1460/1390,7.2,2017-11-22,12,58,-6480,-97920,36,-6.62%,sdc
286,C37_P50,134,2018-02-16,2017-12-08,1550/1500/1430,6.5,2018-01-04,27,43,185,-98050,37,0.19%,sdc
287,C37_P50,135,2018-03-16,2018-01-05,1590/1540/1480,9.55,2018-01-22,17,53,-17595,-99705,51,-17.65%,sdc
288,C37_P50,136,2018-04-20,2018-02-09,1530/1450/1340,10.2,2018-02-15,6,64,-359,-96480,24,-0.37%,sdc
289,C37_P50,137,2018-05-18,2018-03-09,1630/1580/1500,3.35,2018-03-22,13,57,-1159,-96715,29,-1.2%,sdc
290,C37_P50,138,2018-06-15,2018-04-06,1555/1495/1400,4.85,2018-04-16,10,60,1499,-99625,25,1.5%,sdc
291,C37_P50,139,2018-07-20,2018-05-11,1640/1590/1520,7.4,2018-05-30,19,51,-8820,-98640,36,-8.94%,sdc
292,C37_P50,140,2018-08-17,2018-06-08,1700/1660/1590,1.6,2018-07-20,42,28,8060,-97960,31,8.23%,sdc
293,C37_P50,141,2018-09-21,2018-07-13,1725/1670/1595,7.1,2018-08-21,39,31,8459,-97560,36,8.67%,sdc
294,C37_P50,142,2018-10-19,2018-08-10,1725/1675/1600,5.9,2018-08-29,19,51,-3360,-98880,32,-3.4%,sdc
295,C37_P50,143,2018-11-16,2018-09-07,1750/1695/1610,5.3,2018-10-01,24,46,14280,-98840,28,14.45%,sdc
296,C37_P50,144,2018-12-21,2018-10-12,1590/1525/1430,5.25,2018-10-24,12,58,-3920,-98700,28,-3.97%,sdc
297,C37_P50,145,2019-01-18,2018-11-09,1600/1530/1440,9.35,2018-11-19,10,60,6459,-99790,34,6.47%,sdc
298,C37_P50,146,2019-02-15,2018-12-07,1500/1425/1320,7.25,2018-12-17,10,60,-1560,-96850,26,-1.61%,sdc
299,C37_P50,147,2019-03-15,2019-01-04,1430/1360/1260,6.2,2019-01-11,7,63,-270,-97739,27,-0.28%,sdc
300,C37_P50,148,2019-05-17,2019-03-08,1560/1500/1410,5.05,2019-04-03,26,44,5320,-98140,28,5.42%,sdc
301,C37_P50,149,2019-06-21,2019-04-12,1625/1570/1490,5.95,2019-05-13,31,39,-4159,-99040,32,-4.2%,sdc
302,C37_P50,150,2019-07-19,2019-05-10,1620/1555/1465,7.85,2019-05-13,3,67,-1200,-98550,30,-1.22%,sdc
303,C37_P50,151,2019-08-16,2019-06-07,1555/1495/1415,6.35,2019-06-20,13,57,-1294,-97495,37,-1.33%,sdc
304,C37_P50,152,2019-09-20,2019-07-12,1605/1555/1480,4.5,2019-08-06,25,45,-3630,-97350,33,-3.73%,stop
305,C50_P10,1,2007-01-20,2006-11-13,800/770/730,3.6,2006-12-15,32,36,11497,-99280,73,11.58%,tp
306,C50_P10,2,2007-02-17,2006-12-11,820/790/740,0.9,2007-01-04,24,44,13160,-98230,47,13.4%,tp
307,C50_P10,3,2007-03-17,2007-01-08,810/770/720,6.45,2007-01-22,14,54,12299,-98700,60,12.46%,tp
308,C50_P10,4,2007-04-21,2007-02-12,830/800/760,3.45,2007-03-05,21,47,-9990,-99530,74,-10.04%,sdc
309,C50_P10,5,2007-05-19,2007-03-12,820/780/730,6.7,2007-04-13,32,36,-5899,-98530,59,-5.99%,sdc
310,C50_P10,6,2007-06-16,2007-04-09,840/810/760,1.25,2007-05-11,32,36,10692,-99875,47,10.71%,tp
311,C50_P10,7,2007-07-21,2007-05-14,850/810/760,6.1,2007-06-04,21,47,-8059,-99820,62,-8.07%,sdc
312,C50_P10,8,2007-08-18,2007-06-11,860/830/780,0.75,2007-07-16,35,33,10799,-99600,48,10.84%,tp
313,C50_P10,9,2007-09-22,2007-07-16,880/840/780,3.65,2007-07-26,10,58,-15119,-99330,42,-15.22%,sdc
314,C50_P10,10,2007-10-20,2007-08-13,820/770/700,4.8,2007-09-13,31,37,10000,-99200,40,10.08%,tp
315,C50_P10,11,2007-11-17,2007-09-10,820/760/690,8.85,2007-10-01,21,47,-2649,-99905,53,-2.65%,sdc
316,C50_P10,12,2007-12-22,2007-10-15,860/820/750,0.75,2007-11-07,23,45,-7680,-98400,32,-7.8%,sdc
317,C50_P10,13,2008-01-19,2007-11-12,810/760/690,4.5,2007-11-30,18,50,9800,-98000,40,10.0%,tp
318,C50_P10,14,2008-02-16,2007-12-10,830/780/720,7.6,2007-12-21,11,57,13440,-98560,56,13.64%,tp
319,C50_P10,15,2008-03-22,2008-01-14,750/700/640,7.8,2008-01-22,8,60,11759,-99680,56,11.8%,tp
320,C50_P10,16,2008-04-19,2008-02-11,740/690/620,5.05,2008-02-25,14,54,10139,-97694,39,10.38%,tp
321,C50_P10,17,2008-05-17,2008-03-10,680/630/570,7.65,2008-03-24,14,54,-11759,-98840,56,-11.9%,sdc
322,C50_P10,18,2008-06-21,2008-04-14,720/670/620,10.3,2008-04-28,14,54,-22067,-99909,97,-22.09%,sdc
323,C50_P10,19,2008-07-19,2008-05-12,760/720/670,5.7,2008-06-10,29,39,12914,-98910,63,13.06%,tp
324,C50_P10,20,2008-08-16,2008-06-09,770/720/660,8.45,2008-06-20,11,57,11609,-99630,54,11.65%,tp
325,C50_P10,21,2008-09-20,2008-07-14,700/650/600,10.0,2008-07-22,8,60,-31500,-100000,100,-31.5%,sdc
326,C50_P10,22,2008-10-18,2008-08-11,780/740/680,3.5,2008-09-09,29,39,-4410,-98700,42,-4.47%,sdc
327,C50_P10,23,2008-11-22,2008-09-15,730/680/620,7.3,2008-10-03,18,50,-11684,-98610,57,-11.85%,sdc
328,C50_P10,24,2008-12-20,2008-10-13,610/550/460,3.15,2008-10-22,9,59,-7650,-99450,30,-7.69%,sdc
329,C50_P10,25,2009-01-17,2008-11-10,540/480/400,6.95,2008-11-19,9,59,-14985,-99715,37,-15.03%,sdc
330,C50_P10,26,2009-02-21,2008-12-15,500/440/370,8.45,2008-12-22,7,61,15930,-99630,54,15.99%,tp
331,C50_P10,27,2009-03-21,2009-01-12,500/450/390,6.8,2009-01-23,11,57,10619,-99120,59,10.71%,tp
332,C50_P10,28,2009-04-18,2009-02-09,500/450/400,10.15,2009-02-11,2,66,11760,-99470,98,11.82%,tp
333,C50_P10,29,2009-05-16,2009-03-09,370/330/290,7.55,2009-03-12,3,65,-29700,-99660,132,-29.8%,sdc
334,C50_P10,30,2009-06-20,2009-04-13,500/460/400,1.45,2009-04-29,16,52,10349,-98670,46,10.49%,tp
335,C50_P10,31,2009-07-18,2009-05-11,530/490/440,4.7,2009-05-26,15,53,11560,-99960,68,11.56%,tp
336,C50_P10,32,2009-08-22,2009-06-15,540/500/440,3.65,2009-06-26,11,57,11970,-99330,42,12.05%,tp
337,C50_P10,33,2009-09-19,2009-07-13,510/480/430,0.7,2009-07-23,10,58,3599,-99360,48,3.62%,sdc
338,C50_P10,34,2009-10-17,2009-08-10,600/560/510,6.4,2009-08-31,21,47,10200,-98400,60,10.37%,tp
339,C50_P10,35,2009-11-21,2009-09-14,620/590/540,0.25,2009-10-09,25,43,10290,-99225,49,10.37%,tp
340,C50_P10,36,2009-12-19,2009-10-12,640/600/550,6.05,2009-10-23,11,57,10539,-99510,62,10.59%,tp
341,C50_P10,37,2010-01-16,2009-11-09,610/580/530,0.25,2009-12-01,22,46,10290,-99225,49,10.37%,tp
342,C50_P10,38,2010-02-20,2009-12-14,630/590/550,7.8,2010-01-06,23,45,-19519,-99839,128,-19.55%,sdc
343,C50_P10,39,2010-03-20,2010-01-11,670/630/590,9.1,2010-01-15,4,64,10900,-99189,109,10.99%,tp
344,C50_P10,40,2010-04-17,2010-02-08,610/580/530,1.0,2010-02-19,11,57,3054,-98699,47,3.09%,sdc
345,C50_P10,41,2010-05-22,2010-03-15,690/660/620,3.15,2010-04-12,28,40,-950,-99940,76,-0.95%,sdc
346,C50_P10,42,2010-06-19,2010-04-12,720/690/650,3.25,2010-05-07,25,43,-22125,-99375,75,-22.26%,sdc
347,C50_P10,43,2010-07-17,2010-05-10,710/670/600,0.9,2010-05-25,15,53,-5599,-98880,32,-5.66%,sdc
348,C50_P10,44,2010-08-21,2010-06-14,680/640/570,-0.25,2010-06-30,16,52,-3300,-98174,33,-3.36%,sdc
349,C50_P10,45,2010-09-18,2010-07-12,650/610/550,2.7,2010-08-11,30,38,14300,-99879,44,14.32%,tp
350,C50_P10,46,2010-10-16,2010-08-09,690/640/590,10.55,2010-08-11,2,66,21619,-99170,94,21.8%,tp
351,C50_P10,47,2010-11-20,2010-09-13,680/640/580,3.0,2010-10-12,29,39,2794,-98900,43,2.83%,sdc
352,C50_P10,48,2010-12-18,2010-10-11,720/680/620,2.75,2010-11-05,25,43,7632,-97824,43,7.8%,sdc
353,C50_P10,49,2011-01-22,2010-11-15,745/705/650,3.8,2010-12-06,21,47,1060,-99640,53,1.06%,sdc
354,C50_P10,50,2011-02-19,2010-12-13,795/760/705,1.9,2011-01-18,36,32,6975,-98550,45,7.08%,sdc
355,C50_P10,51,2011-03-19,2011-01-10,820/780/720,3.55,2011-01-25,15,53,10289,-98910,42,10.4%,tp
356,C50_P10,52,2011-04-16,2011-02-07,830/790/730,3.2,2011-03-14,35,33,10104,-99760,43,10.13%,tp
357,C50_P10,53,2011-05-21,2011-03-14,830/780/720,7.15,2011-03-31,17,51,-8119,-99470,58,-8.16%,sdc
358,C50_P10,54,2011-06-18,2011-04-11,860/820/760,2.3,2011-04-18,7,61,10119,-98120,44,10.31%,tp
359,C50_P10,55,2011-07-16,2011-05-09,865/830/770,1.0,2011-06-03,25,43,1140,-98800,38,1.15%,sdc
360,C50_P10,56,2011-08-20,2011-06-13,800/760/710,5.15,2011-06-30,17,51,-14190,-99990,66,-14.19%,sdc
361,C50_P10,57,2011-09-17,2011-07-11,860/815/760,6.5,2011-07-29,18,50,13200,-99000,60,13.33%,tp
362,C50_P10,58,2011-10-22,2011-08-15,750/700/620,1.95,2011-08-18,3,65,-5890,-99045,31,-5.95%,sdc
363,C50_P10,59,2011-11-19,2011-09-12,720/650/570,11.3,2011-09-21,9,59,12649,-97979,46,12.91%,tp
364,C50_P10,60,2011-12-17,2011-10-10,720/660/580,5.85,2011-10-27,17,51,-5509,-98229,38,-5.61%,sdc
365,C50_P10,61,2012-01-21,2011-11-14,770/710/630,5.95,2011-11-25,11,57,1710,-98610,38,1.73%,sdc
366,C50_P10,62,2012-02-18,2011-12-12,770/710/640,9.2,2011-12-19,7,61,11180,-99840,52,11.2%,tp
367,C50_P10,63,2012-03-17,2012-01-09,785/740/670,2.7,2012-02-01,23,45,3509,-99720,36,3.52%,sdc
368,C50_P10,64,2012-04-21,2012-02-13,850/810/740,0.75,2012-03-06,22,46,3679,-98400,32,3.74%,sdc
